"Buff_id","Buff_name","Buff_Descript","Buff_type","Buff_school","Buff_endtype","Buff_RemoveAftOffline","Buff_RemoveAftBattle","Buff_RemoveAftDead","Buff_KeepBody","Buff_HideEffect","Buff_Detect","Buff_starttime","Buff_acttime","Buff_nextBuff","Buff_period_type","Buff_Mod_Type_1","Buff_Mod_Type_2","Buff_Mod_Type_3","Buff_Blockcommand","Buff_BlockAction","Buff_BlockSkill","Buff_BlockItemType","Buff_ProtectPK","Buff_BlockPK","Buff_BlockChat","Buff_MoveSpeed","Buff_Value1String","Buff_Value2String","Buff_Value3String","Buff_AntiBuff","Buff_ClearBuff","Buff_IconFile","Buff_EffectFile","Buff_SparkFile","Sound File","Buff_Priority","Buff_TimeOut"
"20053","梅二先生","你现在已易容为梅二先生。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20054","江轻霞","你现在已易容为江轻霞。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20055","燕七","你现在已易容为燕七。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20056","司马紫衣","你现在已易容为司马紫衣。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20057","恶鬼喇叭","你现在已易容为恶鬼喇叭。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20058","花蕊仙","你现在已易容为花蕊仙。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20059","樱子","你现在已易容为樱子。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20060","温良玉","你现在已易容为温良玉。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20061","谢小玉","你现在已易容为谢小玉。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20062","绣花大盗","你现在已易容为绣花大盗。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20063","玉玲珑","你现在已易容为玉玲珑。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20064","杨开泰","你现在已易容为杨开泰。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20065","完颜铁","你现在已易容为完颜铁。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20066","于俊才","你现在已易容为于俊才。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20067","昆州六妖","你现在已易容为昆州六妖。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20068","花平","你现在已易容为花平。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20069","枯梅大师","你现在已易容为枯梅大师。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20070","贺尚书","你现在已易容为贺尚书。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20071","金灵芝","你现在已易容为金灵芝。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20072","船夫","你现在已易容为船夫。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20073","小火神","你现在已易容为小火神。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20074","卜战","你现在已易容为卜战。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20075","魏子云","你现在已易容为魏子云。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20076","铁水","你现在已易容为铁水。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20077","心眉","你现在已易容为心眉。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20079","朱停","你现在已易容为朱停。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20080","朱八","你现在已易容为朱八。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20081","麻子","你现在已易容为麻子。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20082","天纲道长","你现在已易容为天纲道长。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20083","人上人","你现在已易容为人上人。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20084","伊哭","你现在已易容为伊哭。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20085","唐守方","你现在已易容为唐守方。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20086","蓝蝎子","你现在已易容为蓝蝎子。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20087","白云牧女","你现在已易容为白云牧女。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20088","万君武","你现在已易容为万君武。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20089","汤野","你现在已易容为汤野。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20090","施经墨","你现在已易容为施经墨。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20091","岳麟","你现在已易容为岳麟。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20092","思娘","你现在已易容为思娘。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20093","东郭先生","你现在已易容为东郭先生。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20094","龙小云","你现在已易容为龙小云。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20095","柳金莲","你现在已易容为柳金莲。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20096","诸葛刚","你现在已易容为诸葛刚。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20097","青青","你现在已易容为青青。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20098","龙云二爷","你现在已易容为龙云二爷。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20099","熊猫儿","你现在已易容为熊猫儿。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20122","粉燕子","你现在已易容为粉燕子。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20123","金燕子","你现在已易容为金燕子。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20124","天蚕教徒","你现在已易容为天蚕教徒。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20126","无舌童子","你现在已易容为无舌童子。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20128","公孙大娘","你现在已易容为公孙大娘。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20130","小叶子","你现在已易容为小叶子。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20137","苦行僧","你现在已易容为苦行僧。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20141","嬉狼","你现在已易容为嬉狼。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20149","千红剑客","你现在已易容为千红剑客。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20161","铁蝙蝠","你现在已易容为铁蝙蝠。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20163","黑蝙蝠","你现在已易容为黑蝙蝠。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20164","血蝙蝠","你现在已易容为血蝙蝠。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20165","飞大夫","你现在已易容为飞大夫。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20168","玲珑双剑","你现在已易容为玲珑双剑。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20169","神刀公子","你现在已易容为神刀公子。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20171","心心","你现在已易容为心心。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20172","乐乐山","你现在已易容为乐乐山。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20176","铁笛先生","你现在已易容为铁笛先生。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20182","熊天健","你现在已易容为熊天健。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20183","天松","你现在已易容为天松。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20184","飞天蜘蛛","你现在已易容为飞天蜘蛛。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20185","叶星士","你现在已易容为叶星士。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20196","东瀛忍者","你现在已易容为东瀛忍者。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20197","狼人","你现在已易容为狼人。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20198","夜狼","你现在已易容为夜狼。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20199","小玉","你现在已易容为小玉。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20200","司徒刚","你现在已易容为司徒刚。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20201","玩偶娃娃","你现在已易容为玩偶娃娃。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20202","玩偶书生","你现在已易容为玩偶书生。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20203","欧阳喜","你现在已易容为欧阳喜。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon101.ent","0","0","0","5","0"
"20215","石观音","你现在已易容为石观音。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon103.ent","0","0","0","5","0"
"20220","杜杀","你现在已易容为杜杀。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon103.ent","0","0","0","5","0"
"20221","哈哈儿","你现在已易容为哈哈儿。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20222","李大嘴","你现在已易容为李大嘴。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20223","屠娇娇","你现在已易容为屠娇娇。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20224","阴九幽","你现在已易容为阴九幽。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon103.ent","0","0","0","5","0"
"20225","萧咪咪","你现在已易容为萧咪咪。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20226","轩辕三光","你现在已易容为轩辕三光。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20227","铁战","你现在已易容为铁战。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20228","白开心","你现在已易容为白开心。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20229","欧阳兄弟","你现在已易容为欧阳兄弟。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20231","倭寇首领","你现在已易容为倭寇首领。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon102.ent","0","0","0","5","0"
"20232","倭寇士兵","你现在已易容为倭寇士兵。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon100.ent","0","0","0","5","0"
"20233","青儿","你现在已易容为青儿。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon103.ent","0","0","0","5","0"
"20234","小梅","你现在已易容为小梅。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon103.ent","0","0","0","5","0"
"20235","GOGO","你现在已易容为GOGO。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon103.ent","0","0","0","5","0"
"20236","男GOGO","你现在已易容为GOGO男侠。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon103.ent","0","0","0","5","0"
"20237","女GOGO","你现在已易容为GOGO女侠。","1","20010","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","255","1","0","0","0","0","0","0","0","0","bufficon103.ent","0","0","0","5","0"
"21000","扭转乾坤","受到普通攻击时有30%几率施展反击，反击伤害为普通攻击伤害的50%。","4","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21001","移花接木","受到近身攻击时有30%几率将伤害反弹，反弹伤害为所受伤害的25%。","4","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21002","笑里藏刀","拥有此招式后不受“移花接木”和“扭转乾坤”类招式的影响。","4","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21003","三次普攻","有45%几率对目标连击3次，若对方有“扭转乾坤”和“移花接木”类招式则只攻击1次，拥有此招式物理攻击伤害效果降低25%。","4","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21004","八步赶蝉","闪避、命中增加20%，但受到暗器攻击时伤害会增加30%。","6","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21005","匿影藏行","在战斗开始后自动遁形2～3回合，处于遁形状态下无法施放招式，拥有此招式物理攻击伤害效果降低20%。","6","21000","1","1","0","0","0","0","0","0","0 | 1","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21006","听风辨位","拥有此招式后无视敌方隐身、遁形效果。","4","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21007","聚汇真元","战斗中每回合自动恢复自身等级/2的气血值。","4","21000","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21008","修身静气","战斗中每回合自动恢复自身等级/4的魔法值。","4","21000","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21009","太极心法","施放招式时所消耗的魔法降低25%。","4","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21010","无双一击","普通攻击时有10%的几率出现必杀，必杀伤害为正常伤害的2倍。","6","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21011","化石神功","拥有此招式不会受到“无双一击”类招式的必杀效果。","4","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21012","真佛降临","每回合结束前自动解除所有异常状态，拥有此招式魔法攻击伤害降低5%。","6","21000","1","1","0","0","0","0","0","0","1 | 8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21013","刀剑格挡","有15%的几率闪避敌人的近身攻击。","4","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21014","如来护法","受到的增益类辅助效果持续回合加倍。","4","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21015","泛渡银河","拥有此招式速度提高10%。","6","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21016","破釜沉舟","拥有此招式者增加自身等级*0.52的攻击，但物理攻击拥有“金钟罩”类招式者伤害降低20%。","6","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21017","金钟罩","拥有此招式者增加自身等级*0.6的防御，但魔法攻击伤害降低10%。","6","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21018","万毒穿心","近身攻击时有15%的几率令目标中毒，中毒者每回合减少10%的气血值和5%的魔法值。","4","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21019","魂飞魄散","对龟息类目标的攻击伤害效果提升50%，对返魂类目标提升15%，龟息类目标被击毙后无法复生。","6","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21020","龟息功","死亡5回合后自动复活，不受点穴、混乱和禁忌类异常状态影响，拥有此招式者战斗中不能用药物或招式恢复气血。","4","21000","1","1","0","0","0","0","0","0","5 | 9","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21021","罗中返魂大法","死亡时有15%几率复生并恢复一半的气血值，拥有“龟息功”类招式者返魂效果无效。","4","21000","1","1","0","0","0","0","0","0","5 | 9","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21022","凝神聚气","施展魔法招式时魔法伤害提高10%。","6","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21023","逍遥无极","不受除“七断七绝掌”外的点穴、混乱和禁忌类异常状态，拥有此招式者物理攻击效果降低20%。","6","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21024","物我两忘","不受异常、辅助等持续性状态影响，受拥有“龟息功”类招式者攻击时伤害增加50%。拥有其他信仰类技能时，其他信仰技能不起作用。","6","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21025","连环归灭","施展魔法攻击时有15%几率连击2次，连击时魔法攻击伤害效果降低25%。","6","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21026","噬血暴杀","施展魔法攻击时有10%几率使伤害加倍。","6","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21027","悲燃怒气","施展魔法招式时魔法攻击伤害会在80%~120%之间波动。","6","21000","1","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21028","如日中天","拥有此招者不受“后羿射日”和“羿射九日”招式的附加状态影响，受到的伤害也降低为85%，且有一定几率免受伤害。","6","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21029","枯木神功","拥有此招者不受“怒劈华山”和“地动山摇”招式的附加状态影响，受到的伤害也降低为85%，且有一定几率免受伤害。","6","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21030","海纳百川","拥有此招者不受“长河出蛟”和“骇浪滔天”招式的附加状态影响，受到的伤害也降低为85%，且有一定几率免受伤害。","6","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"21031","冰封三尺","拥有此招者不受“烈火如焚”和“离火燎天”招式的附加状态影响，受到的伤害也降低为85%，且有一定几率免受伤害。","6","21000","1","1","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
