"skill_id","skill_type","skill_name","skill_faction","skill_class","skill_reqBaseSkill","skill_reqBaseSkillRank","skill_reqLv","skill_maxRank","skill_active","skill_battleorField","skill_form","skill_targetType","skill_UseElement","skill_Script_Type","skill_UseTime","skill_cooldownType","Skill_PreBuff","Skill_AutoAddBuff","Skill_Animation_Motion","Skill_Animation_Type","Skill_ThrowItemType","Skill_ThrowItemId","Skill_Hide","Skill_AutoSwitch","skill_icon","skill_Effect_Atk","skill_Effect_Hurt","skill_Effect_Spark","skill_Sound_Atk","skill_Sound_Hurt","skill_Sound_Spark","Skill_description","Skill_functionDes"
"6259","8","兵器谱积分+3","0","0","0","0","0","1","0","1","5","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0000.ent","0","eff_scr_levelup.ent","effSpark6259.ent","0","0","0","0","0"
"6260","8","兵器谱积分+4","0","0","0","0","0","1","0","1","5","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0000.ent","0","eff_scr_levelup.ent","effSpark6260.ent","0","0","0","0","0"
"6261","8","兵器谱积分+5","0","0","0","0","0","1","0","1","5","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0000.ent","0","eff_scr_levelup.ent","effSpark6261.ent","0","0","0","0","0"
"6500","2","圣贼召唤同伴AI","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5000","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6501","2","白云城辅助型喽啰","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5001","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6502","2","白云城召唤型喽啰","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5002","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6503","2","白云城隐身型喽啰","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5003","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6504","2","白云城生存型喽啰","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5004","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6505","2","白云城打蓝型喽啰","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5005","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6506","2","白云城伤害型喽啰","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5006","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6507","2","白云城用毒型喽啰","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5007","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6508","2","白云城能复活队友型喽啰","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5008","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6509","2","白云城用暗器型喽啰","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5009","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6510","2","白云城叶孤城（假）","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5010","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6511","2","顽皮的雪人","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","5011","0","0","255","0","0","1","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6512","2","蝎子毒","0","0","0","0","0","1","0","1","6","6","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0000.ent","0","effHurt3051.ent","0","0","EffSound0152_hurt.wav","0","0","令敌方单个目标每回合掉最大气血的1/3，并且三回合内必定死亡。"
"6513","2","被李大嘴吃了","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","1539","0","0","255","0","0","0","skillicon0000.ent","0","0","0","0","0","0","0","0"
"6514","8","呼叫帮手","0","0","0","0","0","1","0","1","12","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0000.ent","0","effHurt2003.ent","0","0","0","0","0","哈哈儿呼叫同伴"
"6515","8","上古灵符","0","0","0","0","0","1","0","1","2","5","0","0","0","0","0","0","1","1","255","0","0","1","skillicon0000.ent","0","effHurt4510.ent","0","EffSound0020_hurt.wav","0","0","0","对多个目标造成法术伤害，并随机给目标附带普通毒或减全属性状态或万毒归心或晕眩等不良状态。"
"7000","3","加速10%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速10%。"
"7001","3","加速15%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速15%。"
"7002","3","加速20%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速20%。"
"7003","3","加速25%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速25%。"
"7004","3","加速50%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速50%。"
"7005","14","说服","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70005.ent","0","0","0","0","0","0","0","战斗中一定几率协助主人说服目标宝宝。灵性为机灵、憨厚的坐骑容易触发该技能。"
"7006","14","救主","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70006.ent","0","0","0","0","0","0","0","战斗中当主人要逃跑时，一定几率协助主人成功逃跑。灵性为胆怯、懒惰的坐骑容易触发该技能。"
"7007","14","护主","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70007.ent","0","0","0","0","0","0","0","战斗中当主人有危险时，一定几率保护主人。灵性为忠诚、拙朴的坐骑容易触发该技能。"
"7008","3","加速22%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速22%。"
"7009","3","加速30%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速30%。"
"7010","3","加速35%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速35%。"
"7011","14","识途","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70008.ent","0","0","0","0","0","0","0","拥有此招式可协助主人无视时间段限制进入一些特定秘境。"
"7012","3","加速32%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速32%。"
"7013","3","加速40%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速40%。"
"7014","3","加速12%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速12%。"
"7015","3","加速42%","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70004.ent","0","0","0","0","0","0","0","行走加速42%。"
"7020","14","警惕","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70020.ent","0","0","0","0","0","0","0","在进入战斗的时候会告知主人其中一个敌人的生命、魔法、酒意。"
"7021","14","抗酒","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70021.ent","0","0","0","0","0","0","0","有一定几率使主人不受战斗中饮酒引发酒醉的影响。灵性为勇武、胆怯的坐骑容易触发该技能。"
"7022","14","嗅觉","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70022.ent","0","0","0","0","0","0","0","提高主人在江湖历练任务中获得梦寐以求物品的几率。"
"7023","1","变身","6","3","0","0","0","1","255","255","0","0","0","0","0","0","0","1502","0","0","255","0","0","1","skillicon0132.ent","0","0","0","0","0","0","0","进入战斗自动使用变身"
"7024","1","定心术","6","3","0","0","0","1","255","255","0","0","0","0","0","0","0","1409","0","0","255","0","0","1","skillicon0132.ent","0","0","0","0","0","0","0","进入战斗自动使用定心术"
"7025","1","逆鳞","6","3","0","0","0","1","255","255","0","0","0","0","0","0","0","1642","0","0","255","0","0","1","skillicon0132.ent","0","0","0","0","0","0","0","进入战斗自动使用逆鳞"
"7400","2","九幽之影","0","0","0","0","0","1","0","1","12","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon2003.ent","0","effHurt2003.ent","0","0","0","0","0","将自身身形遁入暗影之中躲避敌人的攻击，并提高自身的攻击。"
"8000","1","陆小凤武功","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0780.ent","0","0","0","0","0","0","0","陆小凤精通的武功有灵犀一指、凤舞九天等。"
"8001","0","灵犀一指","0","0","8000","0","0","1","0","1","6","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0781.ent","0","effHurt0610.ent","0","EffSound0610_hurt.wav","0","EffSound0008_hurt.wav","0","令对手一定回合内无法使用普通攻击、招式、逃跑等。"
"8002","0","丹凤朝阳","0","0","8000","0","0","1","0","1","2","5","6","0","0","0","0","0","1","5","255","0","0","1","skillicon0782.ent","0","effHurt0010.ent","0","EffSound0078_hurt.wav","EffSound0078_hurt.wav","0","0","使用后可对敌方单体进行连续两次的法术攻击。"
"8003","0","火凤燎云","0","0","8000","0","0","1","0","1","5","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0783.ent","0","effHurt2852.ent","0","EffSound0052_hurt.wav","0","0","0","一定回合内为己方多个目标持续恢复生命。"
"8004","0","千金坠","0","0","8000","0","0","1","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon3050.ent","0","effHurt0088.ent","0","0","EffSound0144_hurt.wav","0","0","使己方多个目标可以看到对方隐身的效果，并增加10%的抗封效果。"
"8005","0","凤舞九天","0","0","8000","0","0","1","0","1","6","5","0","0","0","0","0","0","2","5","255","0","0","1","skillicon0064.ent","0","effHurt0064.ent","0","0","EffSound0064_hurt.wav","0","0","令敌方单个目标在一定持续回合内无法恢复生命值及生命值上限。"
"8006","0","魔法传输","0","0","8000","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"8010","1","西门吹雪武功","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0710.ent","0","0","0","0","0","0","0","西门吹雪精通的武功有一剑西来、锋芒傲世等。"
"8011","0","一剑西来","0","0","8010","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0711.ent","0","effHurt0611.ent","0","0","0","EffSound0008_hurt.wav","0","对敌方多个目标施展法术攻击。"
"8012","0","剑光一闪","0","0","8010","0","0","1","0","1","2","5","6","0","0","0","0","0","1","5","255","0","0","1","skillicon0053.ent","0","effHurt0049.ent","0","0","EffSound0049_hurt.wav","0","0","对敌方单个目标施展法术攻击。"
"8013","0","锋芒傲世","0","0","8010","0","0","1","0","1","4","5","0","0","0","0","0","0","2","1","255","0","0","1","skillicon0713.ent","0","effHurt1852.ent","0","EffSound0618_hurt.wav","SoundB0001_msword_atk_2.wav","0","0","减少敌方全体一定的生命值及魔法值。"
"8014","0","冰雪封天","0","0","8010","0","0","1","0","1","2","5","6","0","0","0","0","0","0","1","255","0","0","1","skillicon1252.ent","0","effHurt0174.ent","effSpark0174.ent","EffSound0174_atk.wav","EffSound0174_hurt.wav","EffSound0174_spark.wav","0","对敌方单个目标施展法术攻击，并有一定几率使其无法行动。"
"8015","0","惊雪无常","0","0","8010","0","0","1","0","1","7","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0712.ent","0","effHurt1021.ent","0","0","EffSound0155_hurt.wav","0","0","战斗中临时提高己方单个目标的近身闪避几率，效果持续一定回合。"
"8016","0","魔法传输","0","0","8010","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"8020","1","楚留香武功","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0690.ent","0","0","0","0","0","0","0","西门吹雪精通的武功有弹指神通、踏月留香等。"
"8021","0","弹指神通","0","0","8020","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0691.ent","0","effHurt0607.ent","0","0","0","EffSound0008_hurt.wav","0","法术攻击敌方多个目标，减少对手的生命和生命上限。"
"8022","0","无形无影剑","0","0","8020","0","0","1","0","1","11","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon4231.ent","0","effHurt1442.ent","0","0","EffSound0026_hurt.wav","0","0","使用后一定几率驱散敌方单个目标所获得的所有良性状态。"
"8023","0","醉迷花留香","0","0","8020","0","0","1","0","1","11","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0153.ent","0","effHurt2252.ent","0","EffSound0064_hurt.wav","EffSound0027_hurt.wav","EffSound0042_hurt.wav","0","解除己方全体毒状态并在一定回合内免疫所有的毒效果。"
"8024","0","滴水石穿","0","0","8020","0","0","1","0","1","2","5","6","0","0","0","0","0","1","1","255","0","0","1","skillicon0820.ent","0","effHurt0276.ent","0","EffSound0106_atk.wav","0","0","0","法术攻击敌方单个目标，同时减少对手的生命和魔法。"
"8025","0","踏月留香","0","0","8020","0","0","1","0","1","5","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0054.ent","0","effHurt0054.ent","0","0","EffSound0054_hurt.wav","0","0","一定回合内为己方单个目标持续恢复生命和生命上限。"
"8026","0","魔法传输","0","0","8020","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"8030","1","李寻欢武功","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0660.ent","0","0","0","0","0","0","0","李寻欢精通的武功有小李飞刀、燕子三抄水等。"
"8031","0","小李飞刀","0","0","8030","0","0","1","0","1","3","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0661.ent","0","effHurt0602.ent","effSpark0602.ent","0","0","EffSound0008_hurt.wav","0","对敌方多个目标施放暗器攻击。"
"8032","0","流星飞坠","0","0","8030","0","0","1","0","1","3","5","0","0","0","0","0","0","2","1","255","0","0","1","skillicon0662.ent","0","effHurt2451.ent","0","0","EffSound0013_hurt.wav","EffSound0078_hurt.wav","0","对敌方单体释放强力的暗器攻击，成功命中的话能够造成较大伤害。"
"8033","0","燕子三抄水","0","0","8030","0","0","1","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0144.ent","0","effHurt0144.ent","0","0","EffSound0155_hurt.wav","0","0","令己方单个目标免受一定的法术伤害，并且有一定几率完全闪避。"
"8034","0","运气解穴","0","0","8030","0","0","1","0","1","11","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0021.ent","0","effHurt0021.ent","0","0","EffSound0021_hurt.wav","","0","为己方单个目标解除封印类招式影响并在一定回合内有免疫效果。"
"8035","0","魔法传输","0","0","8030","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"8040","1","傅红雪武功","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0670.ent","0","0","0","0","0","0","0","傅红雪精通的武功有惊神无量刀、九霄惊神等。"
"8041","0","惊神无量刀","0","0","8040","0","0","1","0","1","1","5","6","0","0","0","0","0","2","5","255","0","0","0","skillicon0671.ent","0","effHurt0604.ent","0","0","EffSound0604_hurt.wav","EffSound0008_hurt.wav","0","给予敌方单个目标以强大的外攻攻击。使用后休息一回合，休息时不受点穴、混乱、睡眠类状态影响但不能使用指令。"
"8042","0","九霄惊神","0","0","8040","0","0","1","0","1","1","5","6","0","0","0","0","0","0","0","255","0","0","0","skillicon0673.ent","0","0","0","0","EffSound0124_hurt.wav","","0","选定敌方单个目标后进入隐身状态，次回合自动对所选目标进行强力的外攻攻击。"
"8043","0","九霄惊神","0","0","0","0","0","1","0","1","1","5","6","0","0","0","0","0","2","2","255","0","0","0","skillicon0673.ent","0","effHurt1652.ent","0","SoundB0001_msword_atk_1.wav","EffSound0052_hurt.wav","Sound3_mob002_atk.wav","0","0"
"8044","0","日焰灼灼","0","0","8040","0","0","1","0","1","12","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0672.ent","0","effHurt0053.ent","0","0","EffSound0053_hurt.wav","0","0","在对方普通攻击自己之前抢先使用普通攻击攻击对方。"
"8045","0","气运丹田","0","0","8040","0","0","1","0","1","7","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0020.ent","0","effAtk0084.ent","0","0","EffSound0020_hurt.wav","","0","战斗中临时提高自己使用外攻招式时的爆击率，效果持续一定回合。"
"8046","0","料敌机先","0","0","8040","0","0","1","0","1","0","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0199.ent","0","effHurt0079.ent","0","0","EffSound0144_hurt.wav","","0","战斗中察看敌人单个目标当前生命、魔法等。"
"8047","0","魔法传输","0","0","8040","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"8050","1","快活王武功","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon3051.ent","0","","","","","","0","快活王精通的武功有紫煞手、天魔移踪术等。"
"8051","0","紫煞手","0","0","8050","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon3051.ent","0","effHurt2052.ent","effSpark2052.ent","EffSound0020_hurt.wav","EffSound0034_atk.wav","EffSound0078_hurt.wav","0","对敌方多个目标施展法术攻击。"
"8052","0","天魔移踪术","0","0","8050","0","0","1","0","1","5","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon2003.ent","0","effHurt2852.ent","0","EffSound0052_hurt.wav","","","0","战斗中使用后可以大幅度恢复己方多人的生命。"
"8053","0","大魔飞龙式","0","0","8050","0","0","1","0","1","7","4","0","0","0","0","0","0","1","0","255","0","0","1","skillicon1221.ent","0","effHurt0138.ent","0","0","EffSound0152_hurt.wav","","0","一定回合内增强己方多个目标外攻伤害效果。"
"8054","0","大魔跃虎式","0","0","8050","0","0","1","0","1","7","4","0","0","0","0","0","0","1","0","255","0","0","1","skillicon0063.ent","0","effHurt0139.ent","0","0","EffSound0152_atk.wav","","0","一定回合内增强己方多个目标外攻防御效果。"
"8055","0","大魔舞凤式","0","0","8050","0","0","1","0","1","7","4","0","0","0","0","0","0","1","0","255","0","0","1","skillicon0064.ent","0","effHurt0140.ent","0","0","EffSound0152_atk.wav","","0","一定回合内增强己方多个目标的法术伤害效果。"
"8056","0","魔法传输","0","0","8050","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"8060","1","水母阴姬武功","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0770.ent","0","0","0","0","0","0","0","水母阴姬精通的武功有沉香千帆舞、裂石惊沙等。"
"8061","0","沉香千帆舞","0","0","8060","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0771.ent","0","effHurt0620.ent","effSpark0620.ent","0","0","EffSound0008_hurt.wav","0","对敌方多个目标施展法术攻击，目标数随技能等级提升。"
"8062","0","裂石惊沙","0","0","8060","0","0","1","0","1","2","5","6","0","0","0","0","0","1","1","255","0","0","1","skillicon0772.ent","0","effHurt0023.ent","0","EffSound0013_hurt.wav","","0","0","对敌方单个目标施展法术攻击。"
"8063","0","粉石碎玉","0","0","8060","0","0","1","0","1","8","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0773.ent","0","effHurt4282.ent","0","0","EffSound0013_hurt.wav","0","0","战斗中使敌方单个目标使用招式时的魔法加倍。"
"8064","0","水幕天华","0","0","8060","0","0","1","0","1","12","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1251.ent","0","effHurt4286.ent","0","EffSound0041_hurt.wav","EffSound0159_hurt.wav","0","0","在己方单个目标前放置一道屏障，令普通攻击该目标的敌方有一定几率被锁定不能行动持续两回合，剑阵成功锁定敌方后消失。"
"8065","0","水月镜花","0","0","8060","0","0","1","0","1","11","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0041.ent","0","effHurt1431.ent","0","0","EffSound0021_hurt.wav","","0","为己方单个目标解除封印类招式影响并在一定回合内有免疫效果。"
"8066","0","魔法传输","0","0","8060","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"8070","1","叶孤城武功","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0720.ent","0","0","0","0","0","0","0","叶孤城精通的武功有天外飞仙、月煌虚引等。"
"8071","0","天外飞仙","0","0","8070","0","0","1","0","1","1","5","6","0","0","0","0","0","2","1","255","0","0","0","skillicon0721.ent","0","effHurt0612.ent","effSpark0612.ent","0","0","EffSound0008_hurt.wav","0","对敌方多个目标施展物理攻击，施展后需休息一持续回合，且仅限月煌虚引状态下使用。"
"8072","0","月煌虚引","0","0","8070","0","0","1","0","1","7","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0723.ent","0","effHurt0020.ent","0","0","EffSound0020_hurt.wav","0","0","将自身魔法聚集于丹田，效果持续一定回合。是发动天外飞仙、飞星逐月和雷震九天的前提。"
"8073","0","星辉满天","0","0","8070","0","0","1","0","1","1","5","6","0","0","0","0","0","1","5","255","0","0","1","skillicon0722.ent","0","effHurt4511.ent","0","SoundB0001_msword_atk_2.wav","EffSound0095_spark.wav","0","0","对敌方两个目标施展物理攻击。"
"8074","0","飞星逐月","0","0","8070","0","0","1","0","1","1","5","6","0","0","0","0","0","1","5","255","0","0","0","skillicon4261.ent","0","effHurt4261.ent","0","EffSound0024_spark.wav","EffSound0078_hurt.wav","0","0","以高于平时的伤害攻击敌方单个目标，仅限月煌虚引状态下使用。"
"8075","0","雷震九天","0","0","8070","0","0","1","0","1","1","5","6","0","0","0","0","0","2","5","255","0","0","0","skillicon4504.ent","0","effHurt4504.ent","0","EffSound0013_hurt.wav","EffSound0022_hurt.wav","0","0","攻击敌方单人并令其持续两回合无法行动，仅限月煌虚引状态下使用，且用后不能使用招式并取消月煌虚引效果。"
"8076","0","魔法传输","0","0","8070","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"8080","1","上官金虹武功","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0650.ent","0","0","0","0","0","0","0","上官金虹精通的武功有龙翔凤舞、唳日凌烟等。"
"8081","0","龙翔凤舞","0","0","8080","0","0","1","0","1","1","5","6","0","0","0","0","0","0","1","255","0","0","0","skillicon0651.ent","0","effHurt0601.ent","","0","0","EffSound0008_hurt.wav","0","对敌方三个目标进行强烈的物理攻击，使用后需休息一回合。"
"8082","0","唳日凌烟","0","0","8080","0","0","1","0","1","1","5","6","0","0","0","0","0","1","5","255","0","0","1","skillicon0652.ent","0","effHurt0034.ent","0","EffSound0034_atk.wav","EffSound0034_hurt.wav","0","0","对敌方单人进行物理攻击造成生命伤害，且有一定几率附带持续流血效果。"
"8083","0","云叠山倾","0","0","8080","0","0","1","0","1","1","5","6","0","0","0","0","0","2","5","255","0","0","1","skillicon0653.ent","0","effHurt0037.ent","0","EffSound0106_hurt.wav","EffSound0121_hurt.wav","0","0","对敌方单人进行物理攻击造成魔法伤害，且有一定几率附带持续魔法流失效果。"
"8084","0","行云流水","0","0","8080","0","0","1","0","1","7","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon1251.ent","0","effHurt2022.ent","0","0","EffSound0063_atk.wav","0","0","使自身在使用唳日凌烟和云叠山倾时，有一定几率按给对方造成的伤害比例来回复自身生命和魔法，效果持续一定回合。"
"8085","0","魔法传输","0","0","8080","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"8090","1","宫九武功","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0037.ent","0","","","","","0","0","宫九精通的武功有迷魂蛊毒、激电惊芒等。"
"8091","0","迷魂蛊毒","0","0","8090","0","0","1","0","1","6","5","0","0","0","0","0","0","1","5","255","0","0","1","skillicon3033.ent","0","effHurt0108.ent","0","EffSound0106_atk.wav","EffSound0106_hurt.wav","0","0","使敌方单人在一定持续回合内无法使用普通攻击与招式。"
"8092","0","金蚕蛊毒","0","0","8090","0","0","1","0","1","10","5","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0151.ent","0","effHurt0151.ent","0","0","EffSound0151_hurt.wav","0","0","用毒使敌方单体一定回合内持续减少生命、魔法和生命上限。"
"8093","0","激电惊芒","0","0","8090","0","0","1","0","1","2","5","6","0","0","0","0","0","2","1","255","0","0","1","skillicon0037.ent","0","effHurt2452.ent","effSpark2452.ent","EffSound0052_hurt.wav","EffSound0022_hurt.wav","EffSound0034_hurt.wav","0","对敌方两个目标造成法术伤害。"
"8094","0","再生秘术","0","0","8090","0","0","1","0","1","5","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon2622.ent","0","effHurt2622.ent","0","0","EffSound0155_hurt.wav","0","0","消耗自己的魔法来补充自己的生命。"
"8095","0","天竺瑜珈术","0","0","8090","0","0","1","0","1","5","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon2642.ent","0","effHurt2642.ent","0","0","EffSound0155_hurt.wav","0","0","消耗自己的生命来补充自己的魔法。"
"8096","0","魔法传输","0","0","8090","0","0","1","0","1","13","4","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0142.ent","0","effHurt0142.ent","0","0","EffSound0142_hurt.wav","0","0","战斗中复活死亡的队友。"
"8500","7","巧手化千","0","0","0","0","0","1","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70011.ent","0","0","0","0","0","0","王怜花的易容面具制作之术。","制作的次数越多，熟练度越高，则可以制作更好的面具。"
"8501","7","易容术","0","0","0","0","0","5","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70009.ent","0","0","0","0","0","0","屠娇娇的拿手绝学，出神入化的易容之术。","随着等级的增长，易容术变得更加出神入化，传说到最高级可拥有所易容大侠10%的能力。"
"8502","7","识微之术","0","0","0","0","0","5","255","0","3","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon70010.ent","0","0","0","0","0","0","江湖衙门专门识破他人易容术的手段。","使用识微之术并消耗一个无根水，便有很大几率识破一切易容之术。"
