[2017-08-31 23.54.48] session_id 15-8952-2854, guildName GUILD_1, char_id 1,  : ÔÚ´ó¼ÒµÄÅ¬Á¦ÏÂ£¬±¾°ïÖÕÓÚ³É¹¦½¨Á¢ÁËÒ»¼¶É½×¯£¡ÕæÊÇ¿ÉÏ²¿ÉºØ£¬¸÷Î»¸Ï¿ìÓÉ¾©³ÇµÄË®Áé¹â´¦½øÈëÎÒÃÇµÄÉ½×¯Ò»Æğ¿ñ»¶Çì×£Ò»ÏÂ°É£¡
[2017-10-07 06.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 06.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 06.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 06.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 06.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 06.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 06.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 06.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 07.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 07.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 07.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 07.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 07.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 07.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 07.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 07.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 07.13.46] session_id 15-5952-6883, guildName GUILD_2, char_id 459,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 07.13.46] session_id 15-5952-6883, guildName GUILD_2, char_id 459,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 07.13.46] session_id 15-5952-6883, guildName GUILD_2, char_id 459,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 08.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 08.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 08.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 08.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 08.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 08.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 08.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 08.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 08.13.46] session_id 15-5952-6883, guildName GUILD_2, char_id 459,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 08.13.46] session_id 15-5952-6883, guildName GUILD_2, char_id 459,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 08.13.46] session_id 15-5952-6883, guildName GUILD_2, char_id 459,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 09.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 09.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 09.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 09.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 09.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 09.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 09.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 09.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 09.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 09.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 09.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 10.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 10.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 10.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 10.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 10.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 10.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 10.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 10.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 10.09.54] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ±¾°ï°ïÖÚ#WÎÂÈáÈıµ¶#G²»ĞÒ¾íÈë½­ºş³ğÉ±£¬Óö´ÌÉíÍö¡£Çë°ïÅÉÈ«Ìå³ÉÔ±¼¯ÌåÄ¬°§Ò»·ÖÖÓ£¬ÒÔ¼ÀÍö»ê¡£
[2017-10-07 10.09.54] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ±¾°ï°ïÖÚ#WĞ¡ÁúÅ®¡£#G²»ĞÒ¾íÈë½­ºş³ğÉ±£¬Óö´ÌÉíÍö¡£Çë°ïÅÉÈ«Ìå³ÉÔ±¼¯ÌåÄ¬°§Ò»·ÖÖÓ£¬ÒÔ¼ÀÍö»ê¡£
[2017-10-07 10.09.54] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ±¾°ï°ïÖÚ#W¢µÑÕ#G²»ĞÒ¾íÈë½­ºş³ğÉ±£¬Óö´ÌÉíÍö¡£Çë°ïÅÉÈ«Ìå³ÉÔ±¼¯ÌåÄ¬°§Ò»·ÖÖÓ£¬ÒÔ¼ÀÍö»ê¡£
[2017-10-07 10.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 10.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 10.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 11.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 11.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 11.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 11.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 11.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 11.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 11.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 11.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 11.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 11.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 11.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 12.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 12.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 12.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 12.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 12.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 12.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 12.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 12.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 12.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 12.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 12.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 13.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 13.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 13.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 13.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 13.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 13.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 13.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 13.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 13.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 13.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 13.13.46] session_id 15-8328-7665, guildName GUILD_2, char_id 204,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 14.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 14.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 14.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 14.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 14.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 14.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 14.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 14.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 14.13.46] session_id 15-8328-5808, guildName GUILD_2, char_id 204,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 14.13.46] session_id 15-8328-5808, guildName GUILD_2, char_id 204,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 14.13.46] session_id 15-8328-5808, guildName GUILD_2, char_id 204,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 15.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 15.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 15.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 15.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 15.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 15.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 15.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 15.09.52] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 15.11.43] session_id 15-7932-0127, guildName GUILD_1, char_id 8,  : ÈËÔÚ½­ºşÆ®£¬ÄÄÄÜ²»°¤µ¶¡£±¾°ï°ïÖÚ#WÌ°³ÔµÄ·Ê×Ğ#GÓëµĞ½»ÊÖÊ±²»ĞÒµÄÎªÎÒÃÇÑéÖ¤ÁËÕâ¾ä»°£¬º¬ºŞ¶øËÀ¡£
[2017-10-07 15.13.46] session_id 15-8328-5808, guildName GUILD_2, char_id 204,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 15.13.46] session_id 15-8328-5808, guildName GUILD_2, char_id 204,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 15.13.46] session_id 15-8328-5808, guildName GUILD_2, char_id 204,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 16.09.52] session_id 15-4744-3161, guildName GUILD_1, char_id 109,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 16.09.52] session_id 15-4744-3161, guildName GUILD_1, char_id 109,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 16.09.52] session_id 15-4744-3161, guildName GUILD_1, char_id 109,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 16.09.52] session_id 15-4744-3161, guildName GUILD_1, char_id 109,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 16.09.52] session_id 15-4744-3161, guildName GUILD_1, char_id 109,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 16.09.52] session_id 15-4744-3161, guildName GUILD_1, char_id 109,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 16.09.52] session_id 15-4744-3161, guildName GUILD_1, char_id 109,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 16.09.52] session_id 15-4744-3161, guildName GUILD_1, char_id 109,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 16.13.46] session_id 15-6064-4186, guildName GUILD_2, char_id 396,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 16.13.46] session_id 15-6064-4186, guildName GUILD_2, char_id 396,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 16.13.46] session_id 15-6064-4186, guildName GUILD_2, char_id 396,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 16.34.40] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : ÈËÔÚ½­ºşÆ®£¬ÄÄÄÜ²»°¤µ¶¡£±¾°ï°ïÖÚ#WåĞÒ£Éú#GÓëµĞ½»ÊÖÊ±²»ĞÒµÄÎªÎÒÃÇÑéÖ¤ÁËÕâ¾ä»°£¬º¬ºŞ¶øËÀ¡£
[2017-10-07 17.09.52] session_id 15-9384-4739, guildName GUILD_1, char_id 39,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 17.09.52] session_id 15-9384-4739, guildName GUILD_1, char_id 39,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 17.09.52] session_id 15-9384-4739, guildName GUILD_1, char_id 39,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 17.09.52] session_id 15-9384-4739, guildName GUILD_1, char_id 39,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 17.09.52] session_id 15-9384-4739, guildName GUILD_1, char_id 39,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 17.09.52] session_id 15-9384-4739, guildName GUILD_1, char_id 39,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 17.09.52] session_id 15-9384-4739, guildName GUILD_1, char_id 39,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 17.09.52] session_id 15-9384-4739, guildName GUILD_1, char_id 39,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 17.13.46] session_id 15-9120-7805, guildName GUILD_2, char_id 204,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 17.13.46] session_id 15-9120-7805, guildName GUILD_2, char_id 204,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 17.13.46] session_id 15-9120-7805, guildName GUILD_2, char_id 204,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 18.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 18.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 18.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 18.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 18.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 18.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 18.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 18.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 18.13.46] session_id 15-6064-4186, guildName GUILD_2, char_id 396,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ10000
[2017-10-07 18.13.46] session_id 15-6064-4186, guildName GUILD_2, char_id 396,  : °ïÅÉ×Ê²Ä¡¢¿ó²ú¡¢ÔÓ²Ä¡¢Æ¤¸ïµÃµ½²¹³ä
[2017-10-07 18.13.46] session_id 15-6064-4186, guildName GUILD_2, char_id 396,  : °ïÅÉÊØÎÀ»ñµÃ¾­Ñé266
[2017-10-07 19.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : °ïÅÉ³É¹¦Î¬»¤£¬¿Û³ıÎ¬»¤×Ê½ğ12633
[2017-10-07 19.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : »îÑª·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 19.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : µ÷Ï¢·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 19.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : Ê³ÌÃÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 19.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : Ò©·¿ÑĞ¾¿¾­ÑéÔö¼Ó5
[2017-10-07 19.09.52] session_id 15-7668-4247, guildName GUILD_1, char_id 86,  : ¾Æ·»ÑĞ¾¿¾­ÑéÔö¼Ó5
